Cia;Codigo;DescripciÃ³n de artÃ­culo;Cod Barra;Peso;Cupo;CUPO PALLET;UNI EMPAQUE;CÃ³digos de artÃ­-culos alternativos;Descrip 3 Artic;TipoAlmac;Linea;Costo Und;Cod Jerarq 5;Cod Jerarq 1;Jerarq1;Cod Jerarq 2;Jeraq Item 2;Cod Jerarq 3;Jerarq3;Jerarq4;Categoria;Grupo Productos;Grupo;Groupo VAS;Peligroso;Cod Pre-pack;Fe y Hr Creac;Registro de hora de modificaciÃ³n;Usuario de modificaciÃ³n;Mod Host?;Es principal;Modif Interf?;SKU Dummy?;Empaq C/OLA;Fecha Mod Cubis;Sigue InvAtrib A;Sigue InvAtrib B;Sigue InvAtrib C;Sigue InvAtrib D;Sigue InvAtrib E;Sigue InvAtrib F;Sigue InvAtrib G;Porc Toler Pack;Descrip 2 Artic;Estilo;Descripcion corta;SKU;Parte b;Parte c;Parte d;Parte e;Parte f;Std Pack Qty;Apilabilidad;UnMinDespacho;Total de unidades secundarias;Req Nro Lote;Seguimiento de número de serie;Manejo Decimal?;Usuario creado;UM principal
CLID;503427;Galletas Aven Manza 1p 50g Flow NUR EXP;7730117005768;50;60;100;CME;503427;CME;;;1;100234;0;Cantidad de pallet;10;Envases por Bandeja;10;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/04/2021 10:12;01/05/2026 18:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503427;;;;;;10;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503428;Galleta Avena Choc 1p 50g Flow NUR EXP;7730117005782;50;60;100;CME;503428;CME;;;1;100234;0;Cantidad de pallet;10;Envases por Bandeja;10;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/04/2021 10:42;01/05/2026 18:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503428;;;;;;10;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503429;Galletas Aven Pasa 1p 50g Flow NUR EXP;7730117005775;50;60;100;CME;503429;CME;;;1;100234;0;Cantidad de pallet;10;Envases por Bandeja;10;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/04/2021 10:42;01/05/2026 18:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503429;;;;;;10;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503430;Galleton Almendra 1p 40g Flow NUR EXP;7730117005720;40;60;100;CME;503430;CME;;;1;100234;0;Cantidad de pallet;10;Envases por Bandeja;10;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/04/2021 11:12;25/07/2025 23:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503430;;;;;;10;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503431;Galleton Av Manzana 1p 40g Flow NUR EXP;7730117005737;40;60;100;CME;503431;CME;;;1;100234;0;Cantidad de pallet;10;Envases por Bandeja;10;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/04/2021 11:12;27/08/2026 15:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503431;;;;;;10;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503432;Galleton Av Pasas 1p 40g Flow NUR EXP;7730117005744;40;60;100;CME;503432;CME;;;1;100234;0;Cantidad de pallet;10;Envases por Bandeja;10;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/04/2021 11:42;27/08/2026 15:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503432;;;;;;10;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503433;Galleton Choc Chip 1p 40g Flow NUR EXP;7730117005751;40;60;100;CME;503433;CME;;;1;100234;0;Cantidad de pallet;10;Envases por Bandeja;10;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/04/2021 11:42;30/07/2025 14:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503433;;;;;;10;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503434;Brownie 1p 62g Flow NUR EXP;7730117006253;62;72;54;CME;503434;CME;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/04/2021 11:42;18/08/2026 15:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503434;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503435;Brownie Chip 1p 62g Flow NUR EXP;7730117006277;62;72;54;CME;503435;CME;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/04/2021 11:42;25/11/2024 16:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503435;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503436;Braunichoc 1p 35g Flow NUR EXP;7730117006260;35;144;63;CME;503436;CME;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;20/04/2021 12:13;18/08/2026 15:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503436;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503455;Pan Super Hamb 4p 416g Bolsa ID;7803403003189;416;8;68;BME;503455;BME;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;17;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;04/05/2021 18:13;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503455;;;;;;4;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503511;Gansito Wafer MEE 6p 138g BOLSA MLA;7750727010976;138;21;88;CME;503511;CME;;;1;100234;0;Cantidad de pallet;11;Envases por Bandeja;8;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;05/07/2021 14:13;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503511;;;;;;11;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503524;Bolsa Tienda Ideal.cl 1p 1g BOLSA NP;503524;1;300;0;CT;503524;CT;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;02/07/2021 17:43;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503524;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503526;Pan Blanco Sandwich 1p 900g BOLSA ID;7803403003196;900;8;60;BG;503526;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;15;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;13/07/2021 11:43;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503526;;;;;;4;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503527;Chaparrita Vienesa Ques 1p 160g BOLSA NP;7803413002448;160;27;0;CME;503527;CME;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;16/07/2021 00:13;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503527;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503528;Empanada Napolitana 1p 180g BOLSA NP;7803413002639;180;27;0;CME;503528;CME;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;16/07/2021 00:13;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503528;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503529;Empanada QuesoÂ  Chanco 1p 160g BOLSA NP;7803413005074;160;27;0;CME;503529;CME;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;16/07/2021 00:43;25/11/2024 16:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503529;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503530;Empanada Carne Queso 1p 180g BOLSA NP;7803413002677;180;27;0;CME;503530;CME;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;16/07/2021 00:43;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503530;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503531;Empanada Camaron QuesoÂ 1p 160g BOLSA NP;7803413003636;160;27;0;CME;503531;CME;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;16/07/2021 00:43;25/11/2024 16:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503531;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503532;Empanada Pino Grande 1p 200g BOLSA NP;7803413004480;200;27;0;CME;503532;CME;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;16/07/2021 00:43;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503532;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503533;Empanada Int Champinon 1p 180g BOLSA NP;7803413002592;180;27;0;CME;503533;CME;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;16/07/2021 00:43;25/11/2024 16:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503533;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503567;Salmitas Horneadas 1p 80g CJ SAN EXP;7750727011485;80;32;36;CT;503567;CT;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;22/09/2021 19:55;20/07/2026 21:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503567;;;;;;4;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503569;Pan Molde Bco XL 1p 752g BOLSA ID EXP;7750727011669;752;5;114;CT;503569;CT;;;1;100234;0;Cantidad de pallet;6;Envases por Bandeja;19;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;22/09/2021 19:44;20/07/2026 22:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503569;;;;;;6;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503604;Quequ Fam Marmol Prem 1p 200g BOLSA NUR;7803525001322;200;16;63;CME;503604;CME;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;21/09/2021 14:48;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503604;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503605;Queque Fam Brow Prem 1p 200g BOLSA NUR;7803525001346;200;16;63;CME;503605;CME;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;21/09/2021 15:13;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503605;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503606;Queque Fam Nja Prem 1p 200g BOLSA NUR;7803525001353;200;16;63;CME;503606;CME;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;21/09/2021 15:43;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503606;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503607;Queque Fam Zan Prem 1p 200g BOLSA NUR;7803525001339;200;16;63;CME;503607;CME;;;1;100234;0;Cantidad de pallet;9;Envases por Bandeja;7;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;21/09/2021 16:13;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503607;;;;;;9;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503608;Gansito 4p 200g ME MLA;7803473005830;200;30;48;BG;503608;BG;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;12;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;21/09/2021 16:13;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503608;;;;;;4;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503621;Donut Rell Choco Popp 1p 71g Bolsa NP;5411823866370;71;48;0;CT;503621;CT;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/09/2021 12:13;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503621;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503622;Donut Rell Dulech Popp 1p 66g Bolsa NP;5411823869111;66;48;0;CT;503622;CT;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/09/2021 12:13;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503622;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503623;Donut Rell Fram Popp 1p 68g Bolsa NP;5411823871589;68;48;0;CT;503623;CT;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/09/2021 12:43;18/08/2026 14:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503623;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503624;Donut Rell Crem Popp 1p 71g Bolsa NP;5411823871572;71;48;0;CT;503624;CT;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/09/2021 12:43;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503624;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503625;Donut Rell Vain Gallet 1p 68g Bolsa NP;5411823871565;68;48;0;CT;503625;CT;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;27/09/2021 13:43;25/11/2024 16:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503625;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503642;Ensalada de Salm 1p 285g Bolsa NP;7804671590005;285;8;0;BG;503642;BG;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;18/10/2021 21:13;25/11/2024 16:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503642;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503643EAC;Ensalada Vegetariana 1p 206g Bolsa NP;7804671590579;206;0;0;;503643EAC;;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;18/10/2021 21:13;18/11/2021 20:44;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503643EAC;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503644;Arroz Frito Pollo Cam 1p 380g Bolsa NP;7804671590272;380;15;0;BG;503644;BG;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;18/10/2021 21:43;25/11/2024 16:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503644;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503645;Seco Res Con Pure 1p 350g Bolsa NP;7804671590449;350;17;0;BG;503645;BG;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;18/10/2021 21:43;25/11/2024 16:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503645;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503646;Aji de Gallina 1p 380g Bolsa NPEAC;7804671590470;380;15;0;BG;503646;BG;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;18/10/2021 22:13;25/11/2024 16:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503646;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503647;Fetuccini Alfredo 1p 380g Bolsa NP;7804671590494;380;15;0;BG;503647;BG;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;18/10/2021 22:13;25/11/2024 16:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503647;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503648;Noqui Papa Pom 1p 350g Bolsa NP;7804671590500;350;17;0;BG;503648;BG;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;19/10/2021 19:44;25/11/2024 16:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503648;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503649;Vaso Fruta 1p 180g Bolsa NP;7804671590111;180;1;0;BG;503649;BG;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;19/10/2021 19:44;19/08/2026 00:12;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503649;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503650;Yogurt Maracuya 1p 280g Bolsa NP;7804671590104;280;20;0;BG;503650;BG;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;19/10/2021 19:44;25/11/2024 16:13;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503650;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503651;Yogurt Frambuesa 1p 280g Bolsa NP;7804671590203;280;20;0;BG;503651;BG;;;1;100234;0;Cantidad de pallet;0;Envases por Bandeja;0;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;19/10/2021 20:13;25/11/2024 16:14;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503651;;;;;;1;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503660;Pastel Tentacion 72p 62g CJA MLA EXP;7803403003219;62;72;63;CME;503660;CME;;;1;100234;0;Cantidad de pallet;7;Envases por Bandeja;9;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;24/11/2021 12:14;27/08/2026 15:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503660;;;;;;7;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503679;Galleta Gansito 1p 43g TIRA MLA;7500810001127;43;90;96;CU;503679;CU;;;1;100234;0;Cantidad de pallet;16;Envases por Bandeja;6;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;31/12/2021 12:44;20/07/2026 22:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503679;;;;;;16;;;1;True;Not Required;False;lgfwebservice_2;units
CLID;503709;Bronto Burguer SJ 1p 185g FLOW NP;7801907006897;185;20;48;CT;503709;CT;;;1;100234;0;Cantidad de pallet;4;Envases por Bandeja;12;Bandejas por Pallet;Unit of Measure;Codigo de Barredura;;;;False;;18/06/2024 11:12;15/11/2024 00:43;lgfwebservice_2;True;False;True;False;False;;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;No obligatorio;0;;;;503709;;;;;;4;;;1;True;Not Required;False;lgfwebservice_2;units
